Time_Index,ng,electricity
3976,25.4,75
3977,25.4,90.98
3978,25.4,113.07
3979,25.4,127.31
3980,25.4,119.6
3981,25.4,111.4
3982,25.4,108
3983,25.4,106.85
3984,25.4,104
3985,25.4,94
3986,25.4,87
3987,25.4,56.6
3988,25.4,19.89
3989,25.4,1.54
3990,25.4,0.09
3991,25.4,0
3992,25.4,-0.06
3993,25.4,-10.08
3994,25.4,-28.99
3995,25.4,-44.87
3996,25.4,-65.44
3997,25.4,-79.99
3998,25.4,-56.17
3999,25.4,-29.17
4000,25.4,-4.5
4001,25.4,-0.01
4002,25.4,32.09
4003,25.4,70
4004,25.4,67.77
4005,25.4,63.25
4006,25.4,40.72
4007,25.4,25.01
4008,25.4,10.25
4009,25.4,4.92
4010,25.4,2.92
4011,25.4,2.19
4012,25.4,2.53
4013,25.4,2.95
4014,25.4,0.47
4015,25.4,-0.02
4016,25.4,-1.27
4017,25.4,-10
4018,25.4,-13.33
4019,25.4,-20
4020,25.4,-30
4021,25.4,-35.66
4022,25.4,-29.03
4023,25.4,-10.02
4024,25.4,-1.99
4025,25.4,52.41
4026,25.4,92.26
4027,25.4,111.04
4028,25.4,117.7
4029,25.4,118.27
4030,25.4,91.6
4031,25.4,70.16
4032,25.4,60.78
4033,25.4,63.7
4034,25.4,70
4035,25.4,69.41
4036,25.4,84.9
4037,25.4,108.7
4038,25.4,126
4039,25.4,117.85
4040,25.4,84.73
4041,25.4,63.48
4042,25.4,46.9
4043,25.4,36.54
4044,25.4,34.59
4045,25.4,39.45
4046,25.4,46.15
4047,25.4,54.07
4048,25.4,77.54
4049,25.4,101.36
4050,25.4,139
4051,25.4,181.54
4052,25.4,196.93
4053,25.4,126.61
4054,25.4,103.39
4055,25.4,88.07
4056,25.4,84.9
4057,25.4,87.27
4058,25.4,84.6
4059,25.4,86.6
4060,25.4,94.9
4061,25.4,117.44
4062,25.4,115.89
4063,25.4,90
4064,25.4,87.05
4065,25.4,81.01
4066,25.4,68.34
4067,25.4,66.91
4068,25.4,77.1
4069,25.4,85.05
4070,25.4,90
4071,25.4,91
4072,25.4,94.65
4073,25.4,115.17
4074,25.4,141.6
4075,25.4,150.8
4076,25.4,113.09
4077,25.4,95.19
4078,25.4,86.35
4079,25.4,100.05
4080,25.4,89.24
4081,25.4,79.7
4082,25.4,77.06
4083,25.4,81.17
4084,25.4,77.32
4085,25.4,101.9
4086,25.4,112.14
4087,25.4,104.23
4088,25.4,81.73
4089,25.4,72.49
4090,25.4,60.26
4091,25.4,45
4092,25.4,33.56
4093,25.4,21.87
4094,25.4,13.44
4095,25.4,30.03
4096,25.4,64.16
4097,25.4,79.78
4098,25.4,99.89
4099,25.4,122.69
4100,25.4,117.7
4101,25.4,109.2
4102,25.4,93.31
4103,25.4,86.09
4104,25.4,81.56
4105,25.4,78.96
4106,25.4,79.05
4107,25.4,83.6
4108,25.4,87.72
4109,25.4,111.36
4110,25.4,112.63
4111,25.4,102.99
4112,25.4,81.09
4113,25.4,70
4114,25.4,60.08
4115,25.4,56.87
4116,25.4,55.21
4117,25.4,58.59
4118,25.4,67.72
4119,25.4,76.39
4120,25.4,89.04
4121,25.4,107.48
4122,25.4,138.38
4123,25.4,170.48
4124,25.4,129.93
4125,25.4,112.2
4126,25.4,95.32
4127,25.4,100.94
4128,25.4,90.88
4129,25.4,89.95
4130,25.4,87.46
4131,25.4,84.5
4132,25.4,85.38
4133,25.4,96
4134,25.4,120.9
4135,25.4,120.85
4136,25.4,111.67
4137,25.4,100.65
4138,25.4,89.94
4139,25.4,88.54
4140,25.4,81.9
4141,25.4,73.77
4142,25.4,74.32
4143,25.4,78.75
4144,25.4,91.72
4145,25.4,99.74
4146,25.4,109.56
4147,25.4,112
4148,25.4,105.53
4149,25.4,96.3
4150,25.4,82.69
4151,25.4,80.78
4152,25.4,70.87
4153,25.4,61.8
4154,25.4,50.5
4155,25.4,49.62
4156,25.4,46.47
4157,25.4,58.15
4158,25.4,48.71
4159,25.4,43.79
4160,25.4,34.65
4161,25.4,12.54
4162,25.4,3.59
4163,25.4,2.65
4164,25.4,0.03
4165,25.4,-0.01
4166,25.4,0.08
4167,25.4,4.51
4168,25.4,38.48
4169,25.4,75.3
4170,25.4,107.8
4171,25.4,122.36
4172,25.4,124.05
4173,25.4,111.25
4174,25.4,90.99
4175,25.4,98.06
4176,25.4,85.26
4177,25.4,84.96
4178,25.4,80.19
4179,25.4,78.3
4180,25.4,75.6
4181,25.4,71.45
4182,25.4,48.15
4183,25.4,17.97
4184,25.4,4.24
4185,25.4,0
4186,25.4,-0.05
4187,25.4,-0.1
4188,25.4,-1.03
4189,25.4,-2.21
4190,25.4,-2.04
4191,25.4,-0.23
4192,25.4,18.97
4193,25.4,63.6
4194,25.4,91.72
4195,25.4,113.5
4196,25.4,125.01
4197,25.4,120.1
4198,25.4,99.9
4199,25.4,105.63
4200,25.4,95.1
4201,25.4,89.93
4202,25.4,84.9
4203,25.4,87.45
4204,25.4,98.71
4205,25.4,133.14
4206,25.4,129.35
4207,25.4,98.64
4208,25.4,75.6
4209,25.4,50.62
4210,25.4,34.3
4211,25.4,31.08
4212,25.4,27.54
4213,25.4,26
4214,25.4,31.84
4215,25.4,62.23
4216,25.4,79.89
4217,25.4,93.1
4218,25.4,151.9
4219,25.4,203.34
4220,25.4,156.07
4221,25.4,117.4
4222,25.4,92.35
4223,25.4,88.8
4224,25.4,84.8
4225,25.4,84.78
4226,25.4,85.22
4227,25.4,85.5
4228,25.4,94.9
4229,25.4,114.8
4230,25.4,122
4231,25.4,103.8
4232,25.4,74.64
4233,25.4,35.69
4234,25.4,11.8
4235,25.4,-9.1
4236,25.4,-20
4237,25.4,-12.89
4238,25.4,9.5
4239,25.4,25
4240,25.4,62.9
4241,25.4,78.9
4242,25.4,107.74
4243,25.4,125.89
4244,25.4,122.09
4245,25.4,106.57
4246,25.4,89.95
4247,25.4,107.27
4248,25.4,99.91
4249,25.4,95.32
4250,25.4,95.46
4251,25.4,91.69
4252,25.4,97.05
4253,25.4,108.74
4254,25.4,130
4255,25.4,121.1
4256,25.4,101.76
4257,25.4,89.88
4258,25.4,84.17
4259,25.4,78.64
4260,25.4,76.54
4261,25.4,80
4262,25.4,90.49
4263,25.4,99.91
4264,25.4,105.86
4265,25.4,107.31
4266,25.4,134.26
4267,25.4,144.06
4268,25.4,130.48
4269,25.4,117.48
4270,25.4,110
4271,25.4,96
4272,25.4,86.91
4273,25.4,80.5
4274,25.4,82.84
4275,25.4,78
4276,25.4,83.24
4277,25.4,114
4278,25.4,124.01
4279,25.4,115
4280,25.4,88.88
4281,25.4,67.08
4282,25.4,49.61
4283,25.4,25
4284,25.4,0
4285,25.4,-0.07
4286,25.4,0
4287,25.4,19.52
4288,25.4,45.44
4289,25.4,70.73
4290,25.4,99
4291,25.4,132
4292,25.4,125
4293,25.4,106.9
4294,25.4,99.48
4295,25.4,90.71
4296,25.4,89.91
4297,25.4,80.45
4298,25.4,74.77
4299,25.4,78.3
4300,25.4,84.9
4301,25.4,110.75
4302,25.4,90.92
4303,25.4,75.57
4304,25.4,25.8
4305,25.4,0
4306,25.4,-10.06
4307,25.4,-20
4308,25.4,-30
4309,25.4,-30
4310,25.4,-15.1
4311,25.4,-7.92
4312,25.4,1
4313,25.4,45
4314,25.4,87.02
4315,25.4,110.13
4316,25.4,137.48
4317,25.4,126.2
4318,25.4,108.85
4319,25.4,110.71
4320,25.4,108.29
4321,25.4,107.95
4322,25.4,107.19
4323,25.4,105.34
4324,25.4,102.13
4325,25.4,94.97
4326,25.4,82.2
4327,25.4,65.86
4328,25.4,29.58
4329,25.4,5.04
4330,25.4,0.04
4331,25.4,-0.01
4332,25.4,-0.24
4333,25.4,-0.08
4334,25.4,1.36
4335,25.4,12.1
4336,25.4,68.34
4337,25.4,103.25
4338,25.4,126.93
4339,25.4,139
4340,25.4,113.5
4341,25.4,100.1
4342,25.4,93.81
4343,25.4,80.7
4344,25.4,83
4345,25.4,75.3
4346,25.4,67.05
4347,25.4,64.36
4348,25.4,51.39
4349,25.4,51.56
4350,25.4,20.42
4351,25.4,6.83
4352,25.4,0.82
4353,25.4,0
4354,25.4,0
4355,25.4,-0.02
4356,25.4,-1.51
4357,25.4,-1.09
4358,25.4,0
4359,25.4,0.92
4360,25.4,30.92
4361,25.4,75.75
4362,25.4,87.26
4363,25.4,99.9
4364,25.4,104
4365,25.4,107.28
4366,25.4,93.2
4367,25.4,94.73
4368,25.4,85.7
4369,25.4,78.19
4370,25.4,78.01
4371,25.4,79.04
4372,25.4,80.23
4373,25.4,121.66
4374,25.4,136.51
4375,25.4,132.4
4376,25.4,109.6
4377,25.4,100.6
4378,25.4,86.09
4379,25.4,73.79
4380,25.4,66.63
4381,25.4,37.74
4382,25.4,29.46
4383,25.4,31.06
4384,25.4,55
4385,25.4,71.91
4386,25.4,98.72
4387,25.4,162.52
4388,25.4,126.36
4389,25.4,108.2
4390,25.4,87.65
4391,25.4,83
4392,25.4,76.36
4393,25.4,76.38
4394,25.4,75.74
4395,25.4,76.37
4396,25.4,77.09
4397,25.4,91.6
4398,25.4,98.23
4399,25.4,102.84
4400,25.4,100
4401,25.4,87.81
4402,25.4,71
4403,25.4,63.75
4404,25.4,60.36
4405,25.4,52.32
4406,25.4,50.72
4407,25.4,62.7
4408,25.4,64.84
4409,25.4,78.16
4410,25.4,99.95
4411,25.4,111.45
4412,25.4,110.25
4413,25.4,108.94
4414,25.4,98.65
4415,25.4,167.25
4416,25.4,109.9
4417,25.4,94.9
4418,25.4,82.7
4419,25.4,82.7
4420,25.4,79.9
4421,25.4,95.68
4422,25.4,113.29
4423,25.4,113
4424,25.4,98
4425,25.4,87.88
4426,25.4,90.41
4427,25.4,89.9
4428,25.4,80
4429,25.4,61.64
4430,25.4,59.47
4431,25.4,60.09
4432,25.4,79.17
4433,25.4,93.56
4434,25.4,111.45
4435,25.4,154.18
4436,25.4,105.13
4437,25.4,87.39
4438,25.4,69.37
4439,25.4,58.5
4440,25.4,35
4441,25.4,16.35
4442,25.4,10
4443,25.4,7.43
4444,25.4,7.35
4445,25.4,31.25
4446,25.4,34.91
4447,25.4,32.86
4448,25.4,22.23
4449,25.4,-10
4450,25.4,-35.69
4451,25.4,-70
4452,25.4,-137.8
4453,25.4,-149
4454,25.4,-80
4455,25.4,-51.34
4456,25.4,-31.18
4457,25.4,-5
4458,25.4,40.77
4459,25.4,81.86
4460,25.4,107.98
4461,25.4,82.8
4462,25.4,61.27
4463,25.4,13.54
4464,25.4,6.37
4465,25.4,4
4466,25.4,2.67
4467,25.4,2.92
4468,25.4,5.72
4469,25.4,20.18
4470,25.4,30.95
4471,25.4,39.7
4472,25.4,18.56
4473,25.4,2.96
4474,25.4,0.42
4475,25.4,0.1
4476,25.4,-0.55
4477,25.4,-0.77
4478,25.4,-0.01
4479,25.4,1.97
4480,25.4,16.97
4481,25.4,64.26
4482,25.4,90.81
4483,25.4,132.64
4484,25.4,132.12
4485,25.4,105.65
4486,25.4,85.29
4487,25.4,85.52
4488,25.4,66.06
4489,25.4,58.94
4490,25.4,43.35
4491,25.4,35.82
4492,25.4,15.03
4493,25.4,5.93
4494,25.4,5.37
4495,25.4,3.4
4496,25.4,0
4497,25.4,-10
4498,25.4,-29.03
4499,25.4,-34.32
4500,25.4,-52.74
4501,25.4,-69.79
4502,25.4,-116.61
4503,25.4,-92.44
4504,25.4,-49.71
4505,25.4,-10
4506,25.4,-2.5
4507,25.4,6.61
4508,25.4,9.59
4509,25.4,18.47
4510,25.4,14.92
4511,25.4,0.46
4512,25.4,0.35
4513,25.4,-0.32
4514,25.4,0
4515,25.4,0.34
4516,25.4,0.25
4517,25.4,0.04
4518,25.4,0
4519,25.4,-0.6
4520,25.4,-6.61
4521,25.4,-10.1
4522,25.4,-12.92
4523,25.4,-13.65
4524,25.4,-22.62
4525,25.4,-21
4526,25.4,-12.21
4527,25.4,-6.28
4528,25.4,-1.59
4529,25.4,58.56
4530,25.4,86.31
4531,25.4,119.05
4532,25.4,127.05
4533,25.4,114.44
4534,25.4,96.86
4535,25.4,81.67
4536,25.4,76.65
4537,25.4,73.3
4538,25.4,76.59
4539,25.4,75.49
4540,25.4,79.44
4541,25.4,110
4542,25.4,123.36
4543,25.4,101.24
4544,25.4,77.86
4545,25.4,54.2
4546,25.4,38.98
4547,25.4,32.14
4548,25.4,29.87
4549,25.4,29.9
4550,25.4,37.27
4551,25.4,63.42
4552,25.4,81.37
4553,25.4,101.52
4554,25.4,135
4555,25.4,249.01
4556,25.4,169.23
4557,25.4,113.73
4558,25.4,91.88
4559,25.4,101.69
4560,25.4,91.07
4561,25.4,86.98
4562,25.4,83.52
4563,25.4,80.17
4564,25.4,88.89
4565,25.4,101.92
4566,25.4,100.12
4567,25.4,91.7
4568,25.4,67.02
4569,25.4,46.63
4570,25.4,33.71
4571,25.4,21.95
4572,25.4,6.57
4573,25.4,4.34
4574,25.4,11.17
4575,25.4,49.32
4576,25.4,79.47
4577,25.4,101.49
4578,25.4,143.6
4579,25.4,143.13
4580,25.4,108.68
4581,25.4,87.39
4582,25.4,100
4583,25.4,99.9
4584,25.4,79.9
4585,25.4,95
4586,25.4,76.3
4587,25.4,60.1
4588,25.4,65.32
4589,25.4,83.37
4590,25.4,104.57
4591,25.4,102
4592,25.4,84.93
4593,25.4,65
4594,25.4,55.77
4595,25.4,47.13
4596,25.4,36.68
4597,25.4,27.15
4598,25.4,-1
4599,25.4,1.33
4600,25.4,35.22
4601,25.4,79.77
4602,25.4,99.72
4603,25.4,117
4604,25.4,150.51
4605,25.4,113.34
4606,25.4,93.55
4607,25.4,95.91
4608,25.4,79.7
4609,25.4,77
4610,25.4,78.48
4611,25.4,78.58
4612,25.4,81.89
4613,25.4,107.46
4614,25.4,112.91
4615,25.4,105.15
4616,25.4,89.43
4617,25.4,80.81
4618,25.4,67.39
4619,25.4,58
4620,25.4,47.96
4621,25.4,44.39
4622,25.4,51.06
4623,25.4,62.12
4624,25.4,79.34
4625,25.4,91.99
4626,25.4,117
4627,25.4,178.12
4628,25.4,162.17
4629,25.4,121.3
4630,25.4,98.69
4631,25.4,100.3
4632,25.4,84.38
4633,25.4,80.6
4634,25.4,79.98
4635,25.4,76.4
4636,25.4,79.37
4637,25.4,100.12
4638,25.4,106.09
4639,25.4,105.54
4640,25.4,97.85
4641,25.4,89.29
4642,25.4,85.5
4643,25.4,80
4644,25.4,74.71
4645,25.4,74.78
4646,25.4,75.59
4647,25.4,74.01
4648,25.4,77.01
4649,25.4,87.94
4650,25.4,96.62
4651,25.4,91.6
4652,25.4,95
4653,25.4,86.15
4654,25.4,79.43
4655,25.4,90
4656,25.4,75
4657,25.4,71.25
4658,25.4,38
4659,25.4,32.9
4660,25.4,31.22
4661,25.4,31.1
4662,25.4,27.97
4663,25.4,26.6
4664,25.4,20.97
4665,25.4,5.16
4666,25.4,0.04
4667,25.4,-0.01
4668,25.4,-4.98
4669,25.4,-14.84
4670,25.4,-11.35
4671,25.4,-3.23
4672,25.4,0.38
4673,25.4,29.39
4674,25.4,51.44
4675,25.4,75.96
4676,25.4,76.59
4677,25.4,79.27
4678,25.4,67.37
4679,25.4,89.06
4680,25.4,63.34
4681,25.4,55.56
4682,25.4,44.43
4683,25.4,37.97
4684,25.4,37
4685,25.4,31.77
4686,25.4,14.28
4687,25.4,0.29
4688,25.4,-3.3
4689,25.4,-21
4690,25.4,-39.96
4691,25.4,-59.42
4692,25.4,-73.63
4693,25.4,-73.85
4694,25.4,-51.63
4695,25.4,-19.46
4696,25.4,-0.51
4697,25.4,40.61
4698,25.4,87.76
4699,25.4,112.8
4700,25.4,108.03
4701,25.4,106.61
4702,25.4,87.33
4703,25.4,79.63
4704,25.4,68.8
4705,25.4,68.8
4706,25.4,72
4707,25.4,89.9
4708,25.4,94.9
4709,25.4,113.6
4710,25.4,130.2
4711,25.4,89.23
4712,25.4,60.37
4713,25.4,36.35
4714,25.4,12.15
4715,25.4,0.64
4716,25.4,-0.84
4717,25.4,-1.52
4718,25.4,3.54
4719,25.4,41.05
4720,25.4,77.06
4721,25.4,108.82
4722,25.4,191.77
4723,25.4,214.24
4724,25.4,140.16
4725,25.4,93.09
4726,25.4,80.18
4727,25.4,72.59
4728,25.4,58.16
4729,25.4,49.9
4730,25.4,36.2
4731,25.4,36.28
4732,25.4,47.04
4733,25.4,74.56
4734,25.4,79.48
4735,25.4,76.17
4736,25.4,10
4737,25.4,-3
4738,25.4,-10
4739,25.4,-10.09
4740,25.4,-10.1
4741,25.4,-10.07
4742,25.4,-10.08
4743,25.4,-10
4744,25.4,24.9
4745,25.4,63.98
4746,25.4,89.1
4747,25.4,121.37
4748,25.4,114.68
4749,25.4,106.25
4750,25.4,85.1
4751,25.4,87.6
4752,25.4,73.08
4753,25.4,72.87
4754,25.4,70.56
4755,25.4,71.08
4756,25.4,77.51
4757,25.4,90.05
4758,25.4,100.12
4759,25.4,105.7
4760,25.4,78.04
4761,25.4,59.34
4762,25.4,42.65
4763,25.4,33.53
4764,25.4,22.71
4765,25.4,11.89
4766,25.4,14.29
4767,25.4,40.13
4768,25.4,63
4769,25.4,84.93
4770,25.4,109.63
4771,25.4,182.61
4772,25.4,142.63
4773,25.4,115.97
4774,25.4,92.17
4775,25.4,90.26
4776,25.4,80.34
4777,25.4,77.43
4778,25.4,78.01
4779,25.4,77.52
4780,25.4,90.22
4781,25.4,116
4782,25.4,106.56
4783,25.4,97.22
4784,25.4,79.9
4785,25.4,64.82
4786,25.4,48.13
4787,25.4,35.85
4788,25.4,34.86
4789,25.4,38.02
4790,25.4,49.91
4791,25.4,68.59
4792,25.4,86.07
4793,25.4,96.11
4794,25.4,130.36
4795,25.4,212.02
4796,25.4,176.73
4797,25.4,119.96
4798,25.4,102
4799,25.4,90.32
4800,25.4,80.52
4801,25.4,79.98
4802,25.4,78.21
4803,25.4,81.28
4804,25.4,89.41
4805,25.4,110.89
4806,25.4,108.67
4807,25.4,98.4
4808,25.4,81.43
4809,25.4,70.28
4810,25.4,59.52
4811,25.4,45.13
4812,25.4,37.09
4813,25.4,36.81
4814,25.4,43.25
4815,25.4,65
4816,25.4,77.59
4817,25.4,91.15
4818,25.4,119.04
4819,25.4,181.12
4820,25.4,120.96
4821,25.4,107.06
4822,25.4,91.67
4823,25.4,95
4824,25.4,89.66
4825,25.4,88
4826,25.4,89.88
4827,25.4,94.24
4828,25.4,93.8
4829,25.4,88.45
4830,25.4,81.68
4831,25.4,68.11
4832,25.4,49.89
4833,25.4,5.15
4834,25.4,-0.97
4835,25.4,-5.4
4836,25.4,-5.07
4837,25.4,-4
4838,25.4,-3.3
4839,25.4,1.43
4840,25.4,52.29
4841,25.4,85
4842,25.4,107.95
4843,25.4,136.36
4844,25.4,112.54
4845,25.4,126.3
4846,25.4,90.93
4847,25.4,89
4848,25.4,91.1
4849,25.4,83
4850,25.4,90
4851,25.4,86.4
4852,25.4,100
4853,25.4,73.9
4854,25.4,56.53
4855,25.4,64.9
4856,25.4,19.7
4857,25.4,0.09
4858,25.4,0.03
4859,25.4,0.02
4860,25.4,-0.06
4861,25.4,-0.18
4862,25.4,0.07
4863,25.4,0.27
4864,25.4,51.72
4865,25.4,80.45
4866,25.4,98.5
4867,25.4,122.51
4868,25.4,124.53
4869,25.4,107.92
4870,25.4,90.16
4871,25.4,116.11
4872,25.4,91.51
4873,25.4,83.7
4874,25.4,85
4875,25.4,81.84
4876,25.4,79.32
4877,25.4,108.71
4878,25.4,120.09
4879,25.4,114.28
4880,25.4,87.1
4881,25.4,50
4882,25.4,14.23
4883,25.4,25.61
4884,25.4,21.12
4885,25.4,17.42
4886,25.4,17.49
4887,25.4,21.8
4888,25.4,63.32
4889,25.4,79.9
4890,25.4,99.91
4891,25.4,139.87
4892,25.4,140.26
4893,25.4,109.97
4894,25.4,95.52
4895,25.4,82.85
4896,25.4,73.65
4897,25.4,73.39
4898,25.4,68.13
4899,25.4,70.56
4900,25.4,73.68
4901,25.4,99.9
4902,25.4,116
4903,25.4,110.45
4904,25.4,86.48
4905,25.4,68.87
4906,25.4,58.2
4907,25.4,36.48
4908,25.4,32.43
4909,25.4,29.32
4910,25.4,32.72
4911,25.4,46.2
4912,25.4,75.4
4913,25.4,82.41
4914,25.4,96.03
4915,25.4,116.93
4916,25.4,102.01
4917,25.4,100.35
4918,25.4,91.7
4919,25.4,83.51
4920,25.4,78.33
4921,25.4,73
4922,25.4,73.6
4923,25.4,84.8
4924,25.4,73.62
4925,25.4,94.72
4926,25.4,112.94
4927,25.4,99.05
4928,25.4,72.86
4929,25.4,54.64
4930,25.4,20.09
4931,25.4,0
4932,25.4,-1.97
4933,25.4,-10
4934,25.4,-3.59
4935,25.4,1.81
4936,25.4,39.68
4937,25.4,68.7
4938,25.4,96.87
4939,25.4,110.51
4940,25.4,121.47
4941,25.4,109.01
4942,25.4,93.66
4943,25.4,92.55
4944,25.4,87.2
4945,25.4,84.9
4946,25.4,79.92
4947,25.4,76.4
4948,25.4,92.53
4949,25.4,106.16
4950,25.4,109.03
4951,25.4,90.98
4952,25.4,71.98
4953,25.4,55.08
4954,25.4,36.95
4955,25.4,24.31
4956,25.4,17.36
4957,25.4,13.27
4958,25.4,26.2
4959,25.4,53.8
4960,25.4,80
4961,25.4,97
4962,25.4,119.9
4963,25.4,148.3
4964,25.4,129.97
4965,25.4,100
4966,25.4,84.95
4967,25.4,81
4968,25.4,73.5
4969,25.4,75.01
4970,25.4,77.5
4971,25.4,76.9
4972,25.4,79.99
4973,25.4,94.76
4974,25.4,110.2
4975,25.4,100.56
4976,25.4,94.8
4977,25.4,88.72
4978,25.4,78.19
4979,25.4,69.16
4980,25.4,59.4
4981,25.4,50
4982,25.4,60.49
4983,25.4,71.14
4984,25.4,88.19
4985,25.4,94.99
4986,25.4,109.9
4987,25.4,146.09
4988,25.4,138.39
4989,25.4,106.46
4990,25.4,97.9
4991,25.4,103.88
4992,25.4,103.03
4993,25.4,96.89
4994,25.4,94.81
4995,25.4,92.79
4996,25.4,90.19
4997,25.4,87.09
4998,25.4,82.41
4999,25.4,84.69
5000,25.4,66.38
5001,25.4,59.83
5002,25.4,39.9
5003,25.4,28
5004,25.4,17.8
5005,25.4,17.92
5006,25.4,32.2
5007,25.4,58.56
5008,25.4,84.04
5009,25.4,103.01
5010,25.4,115.66
5011,25.4,121.76
5012,25.4,120.43
5013,25.4,107.51
5014,25.4,97.43
5015,25.4,107
5016,25.4,94.59
5017,25.4,87.6
5018,25.4,81.53
5019,25.4,80.55
5020,25.4,77.24
5021,25.4,75.53
5022,25.4,67.45
5023,25.4,25.49
5024,25.4,4.84
5025,25.4,0
5026,25.4,-4.9
5027,25.4,-32.91
5028,25.4,-64.13
5029,25.4,-60
5030,25.4,-33.6
5031,25.4,-13.2
5032,25.4,-1.91
5033,25.4,40
5034,25.4,90.4
5035,25.4,109.38
5036,25.4,112.38
5037,25.4,103.12
5038,25.4,83.01
5039,25.4,78.06
5040,25.4,74.42
5041,25.4,70.8
5042,25.4,73.04
5043,25.4,76.42
5044,25.4,96.95
5045,25.4,130.9
5046,25.4,109.2
5047,25.4,90.19
5048,25.4,63.2
5049,25.4,12
5050,25.4,-3.45
5051,25.4,-0.23
5052,25.4,-3
5053,25.4,-0.98
5054,25.4,-0.39
5055,25.4,13.4
5056,25.4,64.16
5057,25.4,95.7
5058,25.4,119.72
5059,25.4,172.2
5060,25.4,130.1
5061,25.4,106.97
5062,25.4,90.2
5063,25.4,76.32
5064,25.4,74.19
5065,25.4,76.18
5066,25.4,80.82
5067,25.4,85.38
5068,25.4,100.24
5069,25.4,110.88
5070,25.4,108.95
5071,25.4,98.41
5072,25.4,67.1
5073,25.4,37.52
5074,25.4,7.84
5075,25.4,1
5076,25.4,-0.06
5077,25.4,-0.06
5078,25.4,13.11
5079,25.4,40.74
5080,25.4,77.31
5081,25.4,102.19
5082,25.4,126.76
5083,25.4,164.68
5084,25.4,144.62
5085,25.4,114.59
5086,25.4,99.04
5087,25.4,98.55
5088,25.4,86.2
5089,25.4,83.82
5090,25.4,77.32
5091,25.4,85.1
5092,25.4,94.12
5093,25.4,105.05
5094,25.4,109.69
5095,25.4,95.26
5096,25.4,78.83
5097,25.4,55.89
5098,25.4,33.46
5099,25.4,22.83
5100,25.4,11.36
5101,25.4,18.37
5102,25.4,30.6
5103,25.4,34.06
5104,25.4,75.8
5105,25.4,95.89
5106,25.4,114.62
5107,25.4,133.63
5108,25.4,112.64
5109,25.4,104.44
5110,25.4,96.56
5111,25.4,96.72
5112,25.4,89.8
5113,25.4,86.76
5114,25.4,80.4
5115,25.4,86.1
5116,25.4,99.1
5117,25.4,114.22
5118,25.4,106.99
5119,25.4,105.95
5120,25.4,90.1
5121,25.4,76.95
5122,25.4,67.64
5123,25.4,64.03
5124,25.4,60.34
5125,25.4,62.13
5126,25.4,70.55
5127,25.4,74.24
5128,25.4,93.78
5129,25.4,99.9
5130,25.4,115.2
5131,25.4,140.1
5132,25.4,123.36
5133,25.4,111.73
5134,25.4,105.33
5135,25.4,93.93
5136,25.4,88.87
5137,25.4,87.8
5138,25.4,82.26
5139,25.4,86.1
5140,25.4,94.44
5141,25.4,109.51
5142,25.4,119.79
5143,25.4,112.75
5144,25.4,104.42
5145,25.4,65.1
5146,25.4,69.08
5147,25.4,63.84
5148,25.4,51.7
5149,25.4,50.23
5150,25.4,50.05
5151,25.4,64.72
5152,25.4,76.91
5153,25.4,99.9
5154,25.4,128.76
5155,25.4,145.73
5156,25.4,116.92
5157,25.4,110.9
5158,25.4,99.4
5159,25.4,100.16
5160,25.4,96.33
5161,25.4,90.7
5162,25.4,86.54
5163,25.4,83.74
5164,25.4,92.1
5165,25.4,99.9
5166,25.4,92.05
5167,25.4,81.19
5168,25.4,62.91
5169,25.4,32.44
5170,25.4,20.36
5171,25.4,14.66
5172,25.4,6.41
5173,25.4,4.1
5174,25.4,12.02
5175,25.4,28.8
5176,25.4,70.7
5177,25.4,99.9
5178,25.4,106.85
5179,25.4,119.9
5180,25.4,130.85
5181,25.4,115.05
5182,25.4,99.9
5183,25.4,106.89
5184,25.4,97.65
5185,25.4,93.88
5186,25.4,88.05
5187,25.4,85.5
5188,25.4,79.06
5189,25.4,77.7
5190,25.4,69.83
5191,25.4,58.98
5192,25.4,26.87
5193,25.4,8.05
5194,25.4,2.05
5195,25.4,0.06
5196,25.4,-0.04
5197,25.4,-2.14
5198,25.4,-0.01
5199,25.4,1.03
5200,25.4,22.45
5201,25.4,72.15
5202,25.4,104
5203,25.4,118.8
5204,25.4,122.65
5205,25.4,111.88
5206,25.4,102.93
5207,25.4,103.52
5208,25.4,85.72
5209,25.4,82.3
5210,25.4,85.12
5211,25.4,82.81
5212,25.4,97.02
5213,25.4,118.98
5214,25.4,137.29
5215,25.4,113.42
5216,25.4,102.83
5217,25.4,73.18
5218,25.4,51.44
5219,25.4,31
5220,25.4,26
5221,25.4,3.31
5222,25.4,27.1
5223,25.4,53.89
5224,25.4,83.6
5225,25.4,102
5226,25.4,151.34
5227,25.4,245.23
5228,25.4,170.93
5229,25.4,119.94
5230,25.4,102.75
5231,25.4,101.6
5232,25.4,93.52
5233,25.4,86.61
5234,25.4,82.41
5235,25.4,83.24
5236,25.4,92.44
5237,25.4,118.84
5238,25.4,124.52
5239,25.4,84.33
5240,25.4,73.69
5241,25.4,36.04
5242,25.4,21.11
5243,25.4,15.84
5244,25.4,2.93
5245,25.4,4.76
5246,25.4,19.24
5247,25.4,38.84
5248,25.4,80.75
5249,25.4,105
5250,25.4,161.39
5251,25.4,228.2
5252,25.4,168.9
5253,25.4,118.03
5254,25.4,99.22
5255,25.4,90.1
5256,25.4,84.12
5257,25.4,79.1
5258,25.4,84.47
